Time,Iterations
0.0120857,960
0.0126295,970
0.0132679,980
0.0140222,990
0.0148165,1000
0.0156265,1010
0.0164829,1020
0.0173838,1030
0.0183274,1040
0.0193248,1050
0.0203655,1060
0.0215924,1070
0.0226186,1080
0.0236484,1090
0.0247112,1100
0.0258133,1110
0.0269542,1120
0.0281386,1130
0.0293572,1140
0.0306156,1150
0.0319129,1160
0.0332535,1170
0.034628,1180
0.0360452,1190
0.0374977,1200
0.0389896,1210
0.0405354,1220
0.0421141,1230
0.0437255,1240
0.0453784,1250
0.0470723,1260
0.0487988,1270
0.0505677,1280
0.0523838,1290
0.0542283,1300
0.0561124,1310
0.0580895,1320
0.0603653,1330
0.0630059,1340
0.0656357,1350
0.0681163,1360
0.0704799,1370
0.0727148,1380
0.0750547,1390
0.0773299,1400
0.0796153,1410
0.0819392,1420
0.0843024,1430
0.0866987,1440
0.0891485,1450
0.0916916,1460
0.0943176,1470
0.0969751,1480
0.0998544,1490
0.102952,1500
0.105692,1510
0.108607,1520
0.111369,1530
0.114149,1540
0.116964,1550
0.119823,1560
0.12272,1570
0.125663,1580
0.128639,1590
0.131655,1600
0.134714,1610
0.137819,1620
0.140957,1630
0.144135,1640
0.147359,1650
0.150603,1660
0.153898,1670
0.157232,1680
0.160635,1690
0.164036,1700
0.16743,1710
0.170837,1720
0.174201,1730
0.177597,1740
0.181034,1750
0.184601,1760
0.188128,1770
0.19165,1780
0.195212,1790
0.198684,1800
0.202196,1810
0.205739,1820
0.209319,1830
0.212931,1840
0.216586,1850
0.220444,1860
0.224261,1870
0.228019,1880
0.23181,1890
0.235642,1900
0.239508,1910
0.243411,1920
0.247378,1930
0.251417,1940
0.255591,1950
0.259799,1960
0.263902,1970
0.268114,1980
0.272322,1990
0.276511,2000
0.280839,2010
0.285133,2020
0.289429,2030
0.29376,2040
0.298131,2050
0.302416,2060
0.306903,2070
0.311501,2080
0.316007,2090
0.320556,2100
0.325141,2110
0.32963,2120
0.334138,2130
0.33864,2140
0.343345,2150
0.348288,2160
0.353146,2170
0.358256,2180
0.36357,2190
0.368687,2200
0.373671,2210
0.378647,2220
0.383656,2230
0.388583,2240
0.393463,2250
0.398378,2260
0.403328,2270
0.408313,2280
0.413328,2290
0.418494,2300
0.423794,2310
0.42909,2320
0.434348,2330
0.439785,2340
0.445256,2350
0.450735,2360
0.456418,2370
0.462491,2380
0.468602,2390
0.474755,2400
0.480943,2410
0.487191,2420
0.493459,2430
0.499766,2440
0.506115,2450
0.512282,2460
0.518701,2470
0.52516,2480
0.531654,2490
0.538202,2500
0.544807,2510
0.551434,2520
0.558099,2530
0.564808,2540
0.571554,2550
0.578387,2560
0.585399,2570
0.592273,2580
0.599164,2590
0.606095,2600
0.613073,2610
0.620078,2620
0.627133,2630
0.634215,2640
0.641356,2650
0.648531,2660
0.655736,2670
0.663002,2680
0.670296,2690
0.677626,2700
0.684999,2710
0.692412,2720
0.699862,2730
0.707364,2740
0.714903,2750
0.722486,2760
0.730112,2770
0.737782,2780
0.745468,2790
0.753215,2800
0.76098,2810
0.76879,2820
0.776631,2830
0.784566,2840
0.792527,2850
0.800511,2860
0.80853,2870
0.816581,2880
0.824663,2890
0.832808,2900
0.840981,2910
0.849192,2920
0.857409,2930
0.865675,2940
0.873999,2950
0.882352,2960
0.890757,2970
0.899215,2980
0.907696,2990
0.916209,3000
0.924768,3010
0.933378,3020
0.942008,3030
0.950685,3040
0.959419,3050
0.968151,3060
0.976933,3070
0.985753,3080
